CalendarDate,Link,Day,Week,Year,Team,Opp,Site,Q1,Q2,Q3,Q4,Final,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot
"Dec 22, 2013",,Sunday,16,2013,Giants,Lions,away,3-0,10-3,0-9,7-8,23-20,9.5,48.0,3,12.5,-5.0,3.8,-8.8,W,W,U,1
"Dec 22, 2013",,Sunday,16,2013,Packers,Steelers,home,7-7,7-3,7-21,10-7,31-38,0.0,44.5,-7,-7.0,24.5,8.8,15.8,L,L,O,0
"Dec 22, 2013",,Sunday,16,2013,Steelers,Packers,away,7-7,3-7,21-7,7-10,38-31,-0.0,44.5,7,7.0,24.5,15.8,8.8,W,W,O,0
"Dec 22, 2013",,Sunday,16,2013,Chargers,Raiders,home,3-0,7-10,10-0,6-3,26-13,-10.0,51.0,13,3.0,-12.0,-4.5,-7.5,W,W,U,0
"Dec 22, 2013",,Sunday,16,2013,Raiders,Chargers,away,0-3,10-7,0-10,3-6,13-26,10.0,51.0,-13,-3.0,-12.0,-7.5,-4.5,L,L,U,0
"Dec 22, 2013",,Sunday,16,2013,Ravens,Patriots,home,0-14,0-3,0-3,7-21,7-41,0.0,45.5,-34,-34.0,2.5,-15.8,18.2,L,L,O,0
"Dec 22, 2013",,Sunday,16,2013,Patriots,Ravens,away,14-0,3-0,3-0,21-7,41-7,-0.0,45.5,34,34.0,2.5,18.2,-15.8,W,W,O,0
"Dec 16, 2013",,Monday,15,2013,Lions,Ravens,home,7-0,0-9,3-3,6-6,16-18,-5.0,49.5,-2,-7,-15.5,-11.2,-4.2,L,L,U,0
"Dec 16, 2013",,Monday,15,2013,Ravens,Lions,away,0-7,9-0,3-3,6-6,18-16,5.0,49.5,2,7,-15.5,-4.2,-11.2,W,W,U,0
"Dec 15, 2013",,Sunday,15,2013,Falcons,Redskins,home,14-7,3-13,7-0,3-6,27-26,-5.5,50.0,1,-4.5,3,-0.8,3.8,W,L,O,0
"Dec 15, 2013",,Sunday,15,2013,Redskins,Falcons,away,7-14,13-3,0-7,6-3,26-27,5.5,50.0,-1,4.5,3,3.8,-0.8,L,W,O,0
"Dec 15, 2013",,Sunday,15,2013,Browns,Bears,home,3-0,7-10,14-7,7-21,31-38,0.0,44.0,-7,-7,25.0,9.0,16.0,L,L,O,0
"Dec 15, 2013",,Sunday,15,2013,Bears,Browns,away,0-3,10-7,7-14,21-7,38-31,0.0,44.0,7,7,25.0,16.0,9.0,W,W,O,0
"Dec 15, 2013",,Sunday,15,2013,Titans,Cardinals,home,10-7,0-3,7-10,17-14,34-37,2.5,42.5,-3,-0.5,28.5,14.0,14.5,L,L,O,1
"Dec 15, 2013",,Sunday,15,2013,Cardinals,Titans,away,7-10,3-0,10-7,14-17,37-34,-2.5,42.5,3,0.5,28.5,14.5,14.0,W,W,O,1
"Dec 15, 2013",,Sunday,15,2013,Colts,Texans,home,7-3,13-0,5-0,0-0,25-3,-6.0,46.5,22,16,-18.5,-1.2,-17.2,W,W,U,0
"Dec 15, 2013",,Sunday,15,2013,Texans,Colts,away,3-7,0-13,0-5,0-0,3-25,6.0,46.5,-22,-16,-18.5,-17.2,-1.2,L,L,U,0
"Dec 15, 2013",,Sunday,15,2013,Rams,Saints,home,14-0,10-3,3-0,0-13,27-16,6.0,47.5,11,17,-4.5,6.2,-10.8,W,W,U,0
